10 	
10 	341
10 	378
10 	384
10 	391
10 	394
10 	396
10 	399
10 	408
10 	410
10 	420
10 	426
10 	429
10 	444
10 	445
10 	453
10 	463
10 	463
20 	
20 	374
20 	376
20 	387
20 	387
20 	391
20 	413
20 	415
20 	417
20 	427
20 	427
20 	431
20 	438
20 	448
20 	461
20 	466
20 	467
20 	500
30 	380
30 	396
30 	403
30 	405
30 	408
30 	430
30 	431
30 	445
30 	446
30 	452
30 	456
30 	459
30 	477
40 	375
40 	396
40 	425
40 	433
40 	435
40 	465
40 	486
50 	409
50 	412
50 	432
50 	442
50 	463
60 	370
60 	387
60 	403
60 	408
60 	420
60 	422
60 	424
60 	426
60 	442
60 	467
60 	469
60 	487
70 	434
80 	377
80 	395
80 	406
80 	415
80 	418
80 	430
80 	432
80 	445
80 	460
80 	471
80 	501
90 	349
90 	350
90 	375
90 	381
90 	395
90 	400
90 	415
90 	419
90 	433
90 	437
90 	455
90 	469
90 	489
100 	352
100 	354
100 	376
100 	377
100 	390
100 	391
100 	392
100 	400
100 	401
100 	401
100 	404
100 	416
100 	420
100 	424
100 	426
100 	426
100 	428
100 	428
100 	432
100 	437
100 	441
100 	448
100 	450
100 	455
100 	456
100 	464
100 	465
100 	467
100 	481
110 	369
110 	372
110 	405
110 	424
110 	427
110 	440
110 	450
120 	357
120 	369
120 	374
120 	382
120 	390
120 	391
120 	392
120 	392
120 	393
120 	407
120 	412
120 	424
120 	424
120 	427
120 	431
120 	439
120 	448
120 	461
130 	370
130 	412
130 	428
140 	360
140 	401
140 	417
150 	279
150 	368
150 	381
150 	383
150 	383
150 	406
160 	344
160 	355
160 	360
160 	377
160 	387
170 	271
170 	285
170 	326
170 	345
170 	367
180 	314
180 	317
190 	298
190 	305
200 	102
200 	281
210 	173
210 	193
220 	105
220 	107
220 	93
230 	41
230 	76
230 	78
240 	1
240 	14
240 	22
240 	30
250 	26
250 	6
260 	1
260 	7
270 	0
270 	1
280 	0
280 	0
280 	4
280 	8
280 	8
290 	1
290 	6
300 	0
300 	0
310 	0
310 	0
320 	0
320 	0
330 	0
330 	0
340 	0
340 	0
