0	0.00000
1	0.00050
2	0.00050
3	0.00150
4	0.00050
5	0.00050
6	0.00100
7	0.00050
8	0.00050
9	0.00000
10	0.00000
11	0.00000
12	0.00000
13	0.00000
14	0.00050
15	0.00000
16	0.00000
17	0.00100
18	0.00050
19	0.00000
20	0.00050
21	0.00200
22	0.00250
23	0.00150
24	0.00100
25	0.00100
26	0.00050
27	0.00050
28	0.00200
29	0.00300
30	0.00150
31	0.00200
32	0.00250
33	0.00300
34	0.00200
35	0.00200
36	0.00200
37	0.00250
38	0.00100
39	0.00300
40	0.00400
41	0.00250
42	0.00300
43	0.00350
44	0.00300
45	0.00400
46	0.00450
47	0.00400
48	0.00550
49	0.00650
50	0.00200
51	0.00450
52	0.00450
53	0.00500
54	0.00650
55	0.00500
56	0.00550
57	0.00600
58	0.00550
59	0.00750
60	0.00600
61	0.00550
62	0.00700
63	0.00750
64	0.00550
65	0.00650
66	0.00850
67	0.00250
68	0.00750
69	0.00700
70	0.00950
71	0.00800
72	0.00950
73	0.01250
74	0.01000
75	0.00950
76	0.00750
77	0.00800
78	0.00700
79	0.00800
80	0.01000
81	0.01050
82	0.01000
83	0.01250
84	0.00750
85	0.01000
86	0.00650
87	0.00700
88	0.01200
89	0.00550
90	0.00850
91	0.00600
92	0.00850
93	0.00900
94	0.00900
95	0.00850
96	0.00700
97	0.00750
98	0.00800
99	0.00850
100	0.00600
101	0.00700
102	0.01000
103	0.00750
104	0.00550
105	0.01250
106	0.00600
107	0.00600
108	0.00600
109	0.00600
110	0.00850
111	0.00500
112	0.00700
113	0.00600
114	0.00850
115	0.00900
116	0.00750
117	0.00700
118	0.00500
119	0.00750
120	0.00500
121	0.00400
122	0.00450
123	0.00800
124	0.00250
125	0.00950
126	0.00500
127	0.00750
128	0.00700
129	0.00600
130	0.00500
131	0.00400
132	0.00800
133	0.00600
134	0.00550
135	0.00400
136	0.00200
137	0.00450
138	0.00450
139	0.00350
140	0.00300
141	0.00300
142	0.00600
143	0.00350
144	0.00250
145	0.00650
146	0.00300
147	0.00100
148	0.00100
149	0.00300
150	0.00050
151	0.00350
152	0.00300
153	0.00350
154	0.00200
155	0.00450
156	0.00350
157	0.00250
158	0.00350
159	0.00250
160	0.00200
161	0.00300
162	0.00050
163	0.00200
164	0.00200
165	0.00050
166	0.00100
167	0.00100
168	0.00150
169	0.00300
170	0.00250
171	0.00200
172	0.00150
173	0.00000
174	0.00150
175	0.00200
176	0.00450
177	0.00200
178	0.00300
179	0.00300
180	0.00100
181	0.00300
182	0.00200
183	0.00100
184	0.00250
185	0.00050
186	0.00200
187	0.00050
188	0.00200
189	0.00200
190	0.00100
191	0.00100
192	0.00050
193	0.00050
194	0.00100
195	0.00000
196	0.00050
197	0.00050
198	0.00100
199	0.00000
200	0.00100
201	0.00250
202	0.00100
203	0.00050
204	0.00100
205	0.00000
206	0.00100
207	0.00100
208	0.00150
209	0.00050
210	0.00100
211	0.00150
212	0.00000
213	0.00200
214	0.00100
215	0.00000
216	0.00050
217	0.00000
218	0.00000
219	0.00050
220	0.00050
221	0.00000
222	0.00000
223	0.00000
224	0.00050
225	0.00000
226	0.00100
227	0.00150
228	0.00000
229	0.00050
230	0.00050
231	0.00050
232	0.00050
233	0.00150
234	0.00000
235	0.00000
236	0.00000
237	0.00050
238	0.00050
239	0.00000
240	0.00000
241	0.00100
242	0.00000
243	0.00000
244	0.00000
245	0.00000
246	0.00100
247	0.00000
248	0.00000
249	0.00000
250	0.00000
251	0.00000
252	0.00000
253	0.00000
254	0.00000
255	0.00050
256	0.00000
257	0.00050
258	0.00000
259	0.00000
260	0.00000
261	0.00000
262	0.00050
263	0.00000
264	0.00000
265	0.00000
266	0.00000
267	0.00000
268	0.00000
269	0.00000
270	0.00000
271	0.00000
272	0.00000
273	0.00000
274	0.00000
275	0.00000
276	0.00000
277	0.00050
278	0.00000
279	0.00000
280	0.00050
281	0.00000
282	0.00000
283	0.00000
284	0.00050
285	0.00000
286	0.00000
287	0.00000
288	0.00000
289	0.00000
290	0.00050
291	0.00050
292	0.00000
293	0.00050
294	0.00000
295	0.00000
296	0.00000
297	0.00050
298	0.00000
299	0.00000
300	0.00000
301	0.00000
302	0.00000
303	0.00000
304	0.00000
305	0.00000
306	0.00000
307	0.00000
308	0.00000
309	0.00000
310	0.00000
311	0.00050
312	0.00000
313	0.00000
314	0.00050
315	0.00000
316	0.00000
317	0.00000
318	0.00000
319	0.00050
320	0.00000
321	0.00000
322	0.00000
323	0.00050
324	0.00000
325	0.00000
326	0.00000
327	0.00000
328	0.00000
329	0.00000
330	0.00050
331	0.00000
332	0.00000
333	0.00000
334	0.00000
335	0.00000
336	0.00000
337	0.00000
338	0.00000
339	0.00000
340	0.00000
341	0.00000
342	0.00000
343	0.00050
344	0.00050
345	0.00000
346	0.00000
347	0.00000
348	0.00000
349	0.00000
350	0.00000
351	0.00000
352	0.00000
353	0.00000
354	0.00000
355	0.00000
356	0.00000
357	0.00000
358	0.00000
359	0.00000
360	0.00000
361	0.00000
362	0.00000
363	0.00000
364	0.00000
365	0.00000
366	0.00000
367	0.00000
368	0.00000
369	0.00000
370	0.00000
371	0.00000
372	0.00000
373	0.00000
374	0.00000
375	0.00000
376	0.00000
377	0.00000
378	0.00000
379	0.00000
380	0.00000
381	0.00000
382	0.00000
383	0.00000
384	0.00000
385	0.00000
386	0.00000
387	0.00000
388	0.00000
389	0.00000
390	0.00000
391	0.00000
392	0.00000
393	0.00000
394	0.00000
395	0.00000
396	0.00000
397	0.00000
398	0.00050
