0	0.00100
1	0.00100
2	0.00110
3	0.00150
4	0.00150
5	0.00160
6	0.00200
7	0.00220
8	0.00230
9	0.00240
10	0.00270
11	0.00270
12	0.00290
13	0.00320
14	0.00370
15	0.00400
16	0.00430
17	0.00460
18	0.00500
19	0.00550
20	0.00610
21	0.00700
22	0.00740
23	0.00790
24	0.00820
25	0.00880
26	0.00920
27	0.00970
28	0.01050
29	0.01140
30	0.01240
31	0.01270
32	0.01350
33	0.01440
34	0.01540
35	0.01580
36	0.01690
37	0.01760
38	0.01910
39	0.02010
40	0.02140
41	0.02260
42	0.02370
43	0.02480
44	0.02640
45	0.02850
46	0.03080
47	0.03310
48	0.03590
49	0.03860
50	0.04050
51	0.04290
52	0.04500
53	0.04830
54	0.05120
55	0.05480
56	0.05820
57	0.06190
58	0.06620
59	0.06990
60	0.07400
61	0.07810
62	0.08150
63	0.08580
64	0.09050
65	0.09620
66	0.09980
67	0.10590
68	0.11350
69	0.11940
70	0.12610
71	0.13300
72	0.14170
73	0.14970
74	0.15750
75	0.16650
76	0.17610
77	0.18510
78	0.19360
79	0.20410
80	0.21410
81	0.22430
82	0.23480
83	0.24760
84	0.26160
85	0.27590
86	0.28890
87	0.30180
88	0.31490
89	0.32950
90	0.34480
91	0.35920
92	0.37500
93	0.38920
94	0.40580
95	0.42120
96	0.43840
97	0.45300
98	0.46930
99	0.48860
100	0.50580
101	0.52210
102	0.53990
103	0.55460
104	0.56960
105	0.58440
106	0.60080
107	0.61600
108	0.63040
109	0.64510
110	0.66020
111	0.67400
112	0.68710
113	0.70140
114	0.71580
115	0.72820
116	0.73980
