0	0.00000
1	0.00000
2	0.00000
3	0.28520
4	0.86580
5	1.14009
6	1.50071
7	1.80665
8	2.13242
9	2.11593
10	1.78378
11	1.39360
12	0.95996
13	0.62048
14	0.38541
15	0.22385
16	0.11987
17	0.05729
18	0.02539
19	0.01201
20	0.00775
21	0.00552
22	0.00275
23	0.00123
24	0.00122
25	0.00000
26	0.00000
27	0.00000
28	0.00000
29	0.00000
30	0.00000
31	0.00000
32	0.00000
33	0.00000
34	0.00000
35	0.00000
36	0.00000
37	0.00000
38	0.00000
39	0.00000
40	0.00000
41	0.00000
42	0.00000
43	0.00000
44	0.00000
45	0.00000
46	0.00000
47	0.00000
48	0.00000
49	0.00000
50	0.00000
51	0.00000
52	0.00000
53	0.00000
54	0.00000
