0	0.00500	0
1	0.00750	1
2	0.00900	2
3	0.01050	3
4	0.01150	4
5	0.01550	5
6	0.01950	6
7	0.02300	7
8	0.02950	8
9	0.03500	9
10	0.04100	9
11	0.05100	10
12	0.06350	11
13	0.07700	12
14	0.08900	14
15	0.11100	15
16	0.13000	16
17	0.15000	17
18	0.17900	18
19	0.20500	19
20	0.23900	21
21	0.26900	22
22	0.30600	24
23	0.34150	26
24	0.38550	27
25	0.42900	29
26	0.46400	31
27	0.50350	33
28	0.55000	35
29	0.58000	38
30	0.61450	40
31	0.64700	42
32	0.67500	45
33	0.70700	47
34	0.73150	50
35	0.75300	53
36	0.76950	56
37	0.78650	58
38	0.79850	61
39	0.81200	64
40	0.82350	67
41	0.83050	70
42	0.83850	73
43	0.84500	76
44	0.84950	79
45	0.85350	82
46	0.85800	85
47	0.86300	88
48	0.86650	91
49	0.86850	94
50	0.87150	97
51	0.87400	100
52	0.87450	103
53	0.87650	106
54	0.87700	109
55	0.87800	112
56	0.87800	115
57	0.87800	119
58	0.87850	122
59	0.87850	125
60	0.87850	128
61	0.87900	131
62	0.87950	134
63	0.87950	137
64	0.87950	140
65	0.87950	143
66	0.87950	146
67	0.87950	149
68	0.87950	152
69	0.88000	155
70	0.88000	158
71	0.88000	161
72	0.88100	164
73	0.88100	167
74	0.88150	171
75	0.88150	174
76	0.88200	177
77	0.88200	180
78	0.88200	183
79	0.88200	186
80	0.88200	189
81	0.88200	192
82	0.88200	195
83	0.88200	198
84	0.88200	201
85	0.88200	204
86	0.88200	207
87	0.88200	210
88	0.88200	213
89	0.88200	216
90	0.88200	220
91	0.88200	223
92	0.88200	226
93	0.88200	229
94	0.88200	232
95	0.88200	235
96	0.88200	238
97	0.88200	241
98	0.88200	244
99	0.88200	247
100	0.88200	250
101	0.88200	253
102	0.88200	256
103	0.88200	259
104	0.88200	262
105	0.88200	265
106	0.88200	268
107	0.88200	272
108	0.88200	275
109	0.88200	278
110	0.88200	281
111	0.88200	284
112	0.88200	287
113	0.88200	290
114	0.88200	293
115	0.88200	296
116	0.88200	299
117	0.88200	302
118	0.88200	305
119	0.88200	308
120	0.88200	311
121	0.88200	315
122	0.88200	318
123	0.88200	321
124	0.88200	324
125	0.88200	327
126	0.88200	330
127	0.88200	333
128	0.88200	336
129	0.88200	339
130	0.88200	342
131	0.88200	345
132	0.88200	348
133	0.88200	351
134	0.88200	354
135	0.88200	358
136	0.88200	361
137	0.88200	364
138	0.88200	367
139	0.88200	370
140	0.88200	373
141	0.88200	376
142	0.88200	379
143	0.88200	382
144	0.88200	385
145	0.88200	388
146	0.88200	391
147	0.88200	394
148	0.88200	397
149	0.88200	401
150	0.88200	404
151	0.88200	407
152	0.88200	410
153	0.88200	413
154	0.88200	416
155	0.88200	419
156	0.88200	422
157	0.88200	425
158	0.88200	428
159	0.88200	431
160	0.88200	434
161	0.88200	437
162	0.88200	440
163	0.88200	443
164	0.88200	447
165	0.88200	450
166	0.88200	453
167	0.88200	456
168	0.88200	459
169	0.88200	462
170	0.88200	465
171	0.88200	468
172	0.88200	471
173	0.88200	474
174	0.88200	477
175	0.88200	480
176	0.88200	483
177	0.88200	486
178	0.88200	489
179	0.88200	492
180	0.88200	496
181	0.88200	499
182	0.88200	502
183	0.88200	505
184	0.88200	508
185	0.88200	511
186	0.88200	514
187	0.88200	517
188	0.88200	520
189	0.88200	523
190	0.88200	526
191	0.88200	529
192	0.88200	532
193	0.88200	535
194	0.88200	538
195	0.88200	541
196	0.88200	545
197	0.88200	548
198	0.88200	551
199	0.88200	554
200	0.88200	557
201	0.88200	560
202	0.88200	563
203	0.88200	566
204	0.88200	569
205	0.88200	572
206	0.88200	575
207	0.88200	578
208	0.88200	581
209	0.88200	584
210	0.88200	587
211	0.88200	590
212	0.88200	593
213	0.88200	597
214	0.88200	600
215	0.88200	603
216	0.88200	606
217	0.88200	609
218	0.88200	612
219	0.88200	615
220	0.88200	618
221	0.88200	621
222	0.88200	624
223	0.88200	627
224	0.88200	630
225	0.88200	633
226	0.88200	636
227	0.88200	639
228	0.88200	642
229	0.88200	646
230	0.88200	649
231	0.88200	652
232	0.88200	655
233	0.88200	658
234	0.88200	661
235	0.88200	664
236	0.88200	667
237	0.88200	670
238	0.88200	673
239	0.88200	676
240	0.88200	679
241	0.88200	682
242	0.88200	685
243	0.88200	688
244	0.88200	691
245	0.88200	694
246	0.88200	698
247	0.88200	701
248	0.88200	704
249	0.88200	707
250	0.88200	710
251	0.88200	713
252	0.88200	716
253	0.88200	719
254	0.88200	722
255	0.88200	725
256	0.88200	728
257	0.88200	731
258	0.88200	734
259	0.88200	737
260	0.88200	740
261	0.88200	743
262	0.88200	747
263	0.88200	750
264	0.88200	753
265	0.88200	756
266	0.88200	759
267	0.88200	762
268	0.88200	765
269	0.88200	768
270	0.88200	771
271	0.88200	774
272	0.88200	777
273	0.88200	780
274	0.88200	783
275	0.88200	786
276	0.88200	789
277	0.88200	792
278	0.88200	796
279	0.88200	799
280	0.88200	802
281	0.88200	805
282	0.88200	808
283	0.88200	811
284	0.88200	814
285	0.88200	817
286	0.88200	820
287	0.88200	823
288	0.88200	826
289	0.88200	829
290	0.88200	832
291	0.88200	835
292	0.88200	839
293	0.88200	842
294	0.88200	845
295	0.88200	848
296	0.88200	851
297	0.88200	854
298	0.88200	857
299	0.88200	860
300	0.88200	863
301	0.88200	866
302	0.88200	869
303	0.88200	872
304	0.88200	875
305	0.88200	878
306	0.88200	881
307	0.88200	884
308	0.88200	888
309	0.88200	891
310	0.88200	894
311	0.88200	897
312	0.88200	900
313	0.88200	903
314	0.88200	906
315	0.88200	909
316	0.88200	912
317	0.88200	915
318	0.88200	918
319	0.88200	921
320	0.88200	924
321	0.88200	927
322	0.88200	930
323	0.88200	933
324	0.88200	937
325	0.88200	940
326	0.88200	943
327	0.88200	946
328	0.88200	949
329	0.88200	952
330	0.88200	955
331	0.88200	958
332	0.88200	961
333	0.88200	964
334	0.88200	967
335	0.88200	970
336	0.88200	973
337	0.88200	976
338	0.88200	979
339	0.88200	982
340	0.88200	985
341	0.88200	989
342	0.88200	992
343	0.88200	995
344	0.88200	998
345	0.88200	1001
346	0.88200	1004
347	0.88200	1007
348	0.88200	1010
349	0.88200	1013
350	0.88200	1016
351	0.88200	1019
352	0.88200	1022
353	0.88200	1025
354	0.88200	1028
355	0.88200	1031
356	0.88200	1034
357	0.88200	1038
358	0.88200	1041
359	0.88200	1044
360	0.88200	1047
361	0.88200	1050
362	0.88200	1053
363	0.88200	1056
364	0.88200	1059
365	0.88200	1062
366	0.88200	1065
367	0.88200	1068
368	0.88200	1071
369	0.88200	1074
370	0.88200	1077
371	0.88200	1080
372	0.88200	1083
373	0.88200	1087
374	0.88200	1090
375	0.88200	1093
376	0.88200	1096
377	0.88200	1099
378	0.88200	1102
379	0.88200	1105
380	0.88200	1108
381	0.88200	1111
382	0.88200	1114
383	0.88200	1117
384	0.88200	1120
385	0.88200	1123
386	0.88200	1126
387	0.88200	1129
388	0.88200	1132
389	0.88200	1135
390	0.88200	1139
391	0.88200	1142
392	0.88200	1145
393	0.88200	1148
394	0.88200	1151
395	0.88200	1154
396	0.88200	1157
397	0.88200	1160
398	0.88200	1163
399	0.88200	1166
400	0.88200	1169
401	0.88200	1172
402	0.88200	1176
403	0.88200	1179
404	0.88200	1182
405	0.88200	1185
406	0.88200	1188
407	0.88200	1191
408	0.88200	1194
409	0.88200	1197
410	0.88200	1200
411	0.88200	1203
412	0.88200	1206
413	0.88200	1209
414	0.88200	1212
415	0.88200	1215
416	0.88200	1218
417	0.88200	1221
418	0.88200	1225
419	0.88200	1228
420	0.88200	1231
421	0.88200	1234
422	0.88200	1237
423	0.88200	1240
424	0.88200	1243
425	0.88200	1246
426	0.88200	1249
427	0.88200	1252
428	0.88200	1255
429	0.88200	1258
430	0.88200	1261
431	0.88200	1264
432	0.88200	1267
433	0.88200	1270
434	0.88200	1274
435	0.88200	1277
436	0.88200	1280
437	0.88200	1283
438	0.88200	1286
439	0.88200	1289
440	0.88200	1292
441	0.88200	1295
442	0.88200	1298
443	0.88200	1301
444	0.88200	1304
445	0.88200	1307
446	0.88200	1310
447	0.88200	1313
448	0.88200	1316
449	0.88200	1319
450	0.88200	1322
451	0.88200	1326
452	0.88200	1329
453	0.88200	1332
454	0.88200	1335
455	0.88200	1338
456	0.88200	1341
457	0.88200	1344
458	0.88200	1347
459	0.88200	1350
460	0.88200	1353
461	0.88200	1356
462	0.88200	1359
463	0.88200	1362
464	0.88200	1365
465	0.88200	1368
466	0.88200	1371
467	0.88200	1375
468	0.88200	1378
469	0.88200	1381
470	0.88200	1384
471	0.88200	1387
472	0.88200	1390
473	0.88200	1393
474	0.88200	1396
475	0.88200	1399
476	0.88200	1402
477	0.88200	1405
478	0.88200	1408
479	0.88200	1411
480	0.88200	1414
481	0.88200	1417
482	0.88200	1420
483	0.88200	1424
484	0.88200	1427
485	0.88200	1430
486	0.88200	1433
487	0.88200	1436
488	0.88200	1439
489	0.88200	1442
490	0.88200	1445
491	0.88200	1448
492	0.88200	1451
493	0.88200	1454
494	0.88200	1457
495	0.88200	1460
496	0.88200	1463
497	0.88200	1467
498	0.88200	1470
499	0.88200	1473
500	0.88200	1476
501	0.88200	1479
502	0.88200	1482
503	0.88200	1485
504	0.88200	1488
505	0.88200	1491
506	0.88200	1494
507	0.88200	1497
508	0.88200	1500
509	0.88200	1503
510	0.88200	1506
511	0.88200	1509
512	0.88200	1512
513	0.88200	1516
514	0.88200	1519
515	0.88200	1522
516	0.88200	1525
517	0.88200	1528
518	0.88200	1531
519	0.88200	1534
520	0.88200	1537
521	0.88200	1540
522	0.88200	1543
523	0.88200	1546
524	0.88200	1549
525	0.88200	1552
526	0.88200	1555
527	0.88200	1558
528	0.88200	1561
529	0.88200	1565
530	0.88200	1568
531	0.88200	1571
532	0.88200	1574
