0	0.00500	0
1	0.00600	1
2	0.00700	2
3	0.01000	3
4	0.01200	4
5	0.01400	5
6	0.01800	6
7	0.02300	7
8	0.02850	7
9	0.03650	8
10	0.04600	9
11	0.05400	10
12	0.06450	11
13	0.08100	12
14	0.09550	13
15	0.11400	15
16	0.13500	16
17	0.16000	17
18	0.18550	18
19	0.21850	20
20	0.25350	21
21	0.28250	23
22	0.32050	24
23	0.35400	26
24	0.39100	28
25	0.43400	30
26	0.47450	32
27	0.51900	34
28	0.55250	36
29	0.59150	38
30	0.62650	41
31	0.66300	43
32	0.69450	46
33	0.71650	49
34	0.74150	51
35	0.76400	54
36	0.77650	57
37	0.79350	60
38	0.80900	63
39	0.81500	66
40	0.82250	69
41	0.83300	72
42	0.84200	75
43	0.84800	78
44	0.85350	81
45	0.85700	84
46	0.86000	87
47	0.86150	90
48	0.86500	93
49	0.86650	96
50	0.86900	99
51	0.87100	102
52	0.87250	105
53	0.87250	108
54	0.87400	111
55	0.87450	114
56	0.87450	117
57	0.87500	120
58	0.87600	123
59	0.87650	126
60	0.87700	129
61	0.87800	132
62	0.87800	136
63	0.87800	139
64	0.87800	142
65	0.87800	145
66	0.87800	148
67	0.87800	151
68	0.87800	154
69	0.87800	157
70	0.87850	160
71	0.87900	163
72	0.87900	166
73	0.87900	169
74	0.87900	172
75	0.87900	175
76	0.87900	178
77	0.87900	181
78	0.87900	185
79	0.87900	188
80	0.87900	191
81	0.87900	194
82	0.87900	197
83	0.87900	200
84	0.87900	203
85	0.87900	206
86	0.87900	209
87	0.87950	212
88	0.87950	215
89	0.87950	218
90	0.87950	221
91	0.87950	224
92	0.87950	227
93	0.87950	230
94	0.87950	234
95	0.87950	237
96	0.87950	240
97	0.87950	243
98	0.87950	246
99	0.87950	249
100	0.87950	252
101	0.87950	255
102	0.87950	258
103	0.87950	261
104	0.87950	264
105	0.87950	267
106	0.88000	270
107	0.88000	274
108	0.88000	277
109	0.88000	280
110	0.88000	283
111	0.88000	286
112	0.88000	289
113	0.88000	292
114	0.88000	295
