250	82
500	193
750	250
1000	368
1250	450
1500	473
1750	578
2000	659
2250	760
2500	798
2750	760
3000	1000
3250	1085
3500	1194
3750	1278
4000	1413
4250	1493
4500	1528
4750	1581
